355	162.66667
356	162.66667
357	163.00000
358	163.66667
359	163.66667
360	164.33333
361	163.33333
362	163.66667
363	164.33333
364	164.66667
365	163.66667
366	163.66667
367	162.66667
368	162.00000
369	163.66667
370	162.66667
371	161.66667
372	161.66667
373	161.66667
374	161.66667
375	161.66667
376	161.66667
377	163.66667
378	163.66667
379	163.33333
380	162.66667
381	161.66667
382	161.66667
383	161.00000
384	161.00000
385	163.33333
386	163.33333
387	163.33333
388	162.33333
389	161.33333
390	162.00000
391	162.33333
392	163.33333
393	163.33333
394	162.66667
395	162.66667
396	162.66667
397	161.66667
398	162.33333
399	162.33333
400	162.00000
401	162.33333
402	162.33333
403	162.33333
404	162.33333
405	163.33333
406	163.33333
407	162.33333
408	161.33333
409	163.33333
410	162.66667
411	162.33333
412	162.33333
413	161.66667
414	161.66667
415	161.66667
416	161.66667
417	161.00000
418	161.00000
419	160.33333
420	160.00000
421	160.00000
422	160.00000
423	159.66667
424	159.66667
425	161.66667
426	161.66667
427	161.66667
428	161.66667
429	162.66667
430	162.66667
431	162.66667
432	162.66667
433	160.33333
434	161.33333
435	161.33333
436	162.00000
437	162.33333
438	162.33333
439	162.33333
440	162.33333
441	159.33333
442	160.33333
443	161.33333
444	161.33333
445	161.66667
446	161.66667
447	161.00000
448	160.33333
449	161.33333
450	161.33333
451	161.33333
452	160.33333
453	160.33333
454	160.33333
455	161.33333
456	162.33333
457	161.33333
458	161.33333
459	161.33333
460	161.33333
461	161.00000
462	160.33333
463	160.33333
464	159.33333
465	159.33333
466	159.33333
467	160.33333
468	160.33333
469	161.33333
470	162.00000
471	162.33333
472	162.33333
473	161.66667
474	161.00000
475	160.00000
476	159.00000
477	159.00000
478	159.00000
479	159.33333
480	160.00000
481	160.33333
482	160.33333
483	160.33333
484	160.33333
485	160.33333
486	160.33333
487	160.33333
488	160.33333
489	159.33333
490	159.33333
491	158.66667
492	159.33333
493	159.66667
494	159.33333
495	158.33333
496	156.33333
497	157.33333
498	158.33333
499	158.66667
500	158.33333
501	157.66667
502	157.33333
503	158.33333
504	159.33333
505	157.33333
506	157.66667
507	158.66667
508	158.66667
509	159.00000
510	158.66667
511	158.00000
512	157.66667
513	158.00000
514	156.33333
515	155.66667
516	155.00000
517	155.00000
518	155.66667
519	157.33333
520	158.66667
521	158.33333
522	158.00000
523	157.33333
524	157.33333
525	156.33333
526	156.33333
527	155.66667
528	155.33333
529	155.66667
530	155.00000
531	154.33333
532	154.66667
533	155.66667
534	156.33333
535	157.00000
536	156.66667
537	155.66667
538	155.33333
539	155.33333
540	155.33333
541	155.33333
542	156.33333
543	157.33333
544	157.33333
545	154.00000
546	155.66667
547	156.33333
548	155.66667
549	154.66667
550	154.00000
551	154.66667
552	156.33333
553	155.66667
554	155.33333
555	154.66667
556	154.66667
557	153.66667
558	153.00000
559	153.00000
560	152.66667
561	154.00000
562	154.00000
563	154.66667
564	155.66667
565	155.66667
566	154.66667
567	152.66667
568	150.66667
569	149.33333
570	150.33333
571	152.33333
572	154.33333
573	154.33333
574	152.66667
575	151.33333
576	150.33333
577	150.66667
578	151.66667
579	152.66667
580	152.66667
581	151.66667
582	150.66667
583	150.66667
584	150.66667
585	148.00000
586	149.00000
587	149.66667
588	148.66667
589	147.66667
590	147.00000
591	147.66667
592	148.00000
593	147.66667
594	149.66667
595	148.66667
596	145.66667
597	145.00000
598	147.66667
599	148.66667
600	146.66667
601	146.66667
602	147.66667
603	147.00000
604	145.00000
605	146.66667
606	149.33333
607	147.66667
608	144.33333
609	146.33333
610	144.33333
611	144.33333
612	145.00000
613	145.00000
614	144.00000
615	145.00000
616	146.66667
617	144.00000
618	142.00000
619	141.33333
620	141.33333
621	143.00000
622	144.00000
623	144.00000
624	144.00000
625	141.66667
626	141.66667
627	141.66667
628	142.33333
629	142.66667
630	142.66667
631	143.33333
632	143.33333
633	142.33333
634	142.33333
635	142.33333
636	142.33333
637	141.33333
638	140.33333
639	139.66667
640	138.66667
641	137.66667
642	139.66667
643	139.66667
644	136.66667
645	136.66667
646	138.66667
647	138.33333
648	136.33333
649	136.33333
650	136.66667
651	134.66667
652	134.00000
653	138.33333
654	139.00000
655	135.33333
656	134.66667
657	134.33333
658	134.33333
659	134.33333
660	132.33333
661	132.33333
662	133.00000
663	132.33333
664	132.33333
665	131.00000
666	130.00000
667	129.00000
668	128.33333
669	128.33333
670	129.00000
671	128.00000
672	127.00000
673	123.66667
674	125.66667
675	128.00000
676	125.66667
677	121.66667
678	123.00000
679	123.00000
680	117.66667
681	117.66667
682	117.66667
683	117.66667
684	116.66667
685	115.00000
686	114.66667
687	114.66667
688	114.66667
689	110.00000
690	109.66667
691	108.33333
692	105.66667
693	102.66667
694	98.66667
695	95.33333
696	92.33333
697	88.33333
698	78.66667
699	76.66667
700	48.00000
701	11.33333
702	2.66667
703	3.00000
704	2.00000
705	0.00000
706	0.00000
707	0.00000
708	0.00000
709	0.00000
710	0.00000
711	0.00000
712	0.00000
713	0.00000
714	0.00000
715	0.00000
716	0.00000
717	0.00000
718	0.00000
719	0.00000
720	0.00000
721	0.00000
722	0.00000
723	0.00000
724	0.00000
725	0.00000
726	0.00000
727	0.00000
728	0.00000
729	0.00000
730	0.00000
731	0.00000
732	0.00000
733	0.00000
734	0.00000
735	0.00000
736	0.00000
737	0.00000
738	0.00000
739	0.00000
740	0.00000
741	0.00000
742	0.00000
743	0.00000
744	0.00000
745	0.00000
746	0.00000
747	0.00000
748	0.00000
749	0.00000
750	0.00000
751	0.00000
752	0.00000
753	0.00000
754	0.00000
755	0.00000
756	0.00000
757	0.00000
758	0.00000
759	0.00000
760	0.00000
761	0.00000
762	0.00000
763	0.00000
764	0.00000
765	0.00000
766	0.00000
767	0.00000
768	0.00000
